GEOCODE,PLACE,PLACENAME,P00010001_2010,P00010001,P00010001_d,P00010001_pd,RANK_POP_2010,RANK_POP,RANK_POP_d,RANK_POP_pd,POPDEN_2010,POPDEN,POPDEN_d,POPDEN_pd,H00010001_2010,H00010001,H00010001_d,H00010001_pd,H00010002_2010,H00010002,H00010002_d,H00010002_pd,H00010003_2010,H00010003,H00010003_d,H00010003_pd,OCC_2010,OCC,OCC_d,OCC_pd,VAC_2010,VAC,VAC_d,VAC_pd,LANDSQMI_2010,LANDSQMI,LANDSQMI_d,LANDSQMI_pd,AREASQMI_2010,AREASQMI,AREASQMI_d,AREASQMI_pd,WATERPCT_2010,WATERPCT,WATERPCT_d,WATERPCT_pd,P00010002_2010,P00010002,P00010002_d,P00010002_pd,P00010003_2010,P00010003,P00010003_d,P00010003_pd,P00010004_2010,P00010004,P00010004_d,P00010004_pd,P00010005_2010,P00010005,P00010005_d,P00010005_pd,P00010006_2010,P00010006,P00010006_d,P00010006_pd,P00010007_2010,P00010007,P00010007_d,P00010007_pd,P00010008_2010,P00010008,P00010008_d,P00010008_pd,P00010009_2010,P00010009,P00010009_d,P00010009_pd,P00020001_2010,P00020001,P00020001_d,P00020001_pd,P00020002_2010,P00020002,P00020002_d,P00020002_pd,P00020003_2010,P00020003,P00020003_d,P00020003_pd,P00020004_2010,P00020004,P00020004_d,P00020004_pd,P00020005_2010,P00020005,P00020005_d,P00020005_pd,P00020006_2010,P00020006,P00020006_d,P00020006_pd,P00020007_2010,P00020007,P00020007_d,P00020007_pd,P00020008_2010,P00020008,P00020008_d,P00020008_pd,P00020009_2010,P00020009,P00020009_d,P00020009_pd,P00020010_2010,P00020010,P00020010_d,P00020010_pd,P00020011_2010,P00020011,P00020011_d,P00020011_pd,P00030001_2010,P00030001,P00030001_d,P00030001_pd,P00030002_2010,P00030002,P00030002_d,P00030002_pd,P00030003_2010,P00030003,P00030003_d,P00030003_pd,P00030004_2010,P00030004,P00030004_d,P00030004_pd,P00030005_2010,P00030005,P00030005_d,P00030005_pd,P00030006_2010,P00030006,P00030006_d,P00030006_pd,P00030007_2010,P00030007,P00030007_d,P00030007_pd,P00030008_2010,P00030008,P00030008_d,P00030008_pd,P00030009_2010,P00030009,P00030009_d,P00030009_pd,P00040001_2010,P00040001,P00040001_d,P00040001_pd,P00040002_2010,P00040002,P00040002_d,P00040002_pd,P00040003_2010,P00040003,P00040003_d,P00040003_pd,P00040004_2010,P00040004,P00040004_d,P00040004_pd,P00040005_2010,P00040005,P00040005_d,P00040005_pd,P00040006_2010,P00040006,P00040006_d,P00040006_pd,P00040007_2010,P00040007,P00040007_d,P00040007_pd,P00040008_2010,P00040008,P00040008_d,P00040008_pd,P00040009_2010,P00040009,P00040009_d,P00040009_pd,P00040010_2010,P00040010,P00040010_d,P00040010_pd,P00040011_2010,P00040011,P00040011_d,P00040011_pd,C0010001_2010,C0010001,C0010001_d,C0010001_pd,C0010002_2010,C0010002,C0010002_d,C0010002_pd,C0010003_2010,C0010003,C0010003_d,C0010003_pd,C0010004_2010,C0010004,C0010004_d,C0010004_pd,C0010005_2010,C0010005,C0010005_d,C0010005_pd,C0010006_2010,C0010006,C0010006_d,C0010006_pd,C0020001_2010,C0020001,C0020001_d,C0020001_pd,C0020002_2010,C0020002,C0020002_d,C0020002_pd,C0020003_2010,C0020003,C0020003_d,C0020003_pd,C0020004_2010,C0020004,C0020004_d,C0020004_pd,C0020005_2010,C0020005,C0020005_d,C0020005_pd,C0020006_2010,C0020006,C0020006_d,C0020006_pd,C0030001_2010,C0030001,C0030001_d,C0030001_pd,C0030002_2010,C0030002,C0030002_d,C0030002_pd,C0030003_2010,C0030003,C0030003_d,C0030003_pd,C0030004_2010,C0030004,C0030004_d,C0030004_pd,C0030005_2010,C0030005,C0030005_d,C0030005_pd,C0030006_2010,C0030006,C0030006_d,C0030006_pd,C0040001_2010,C0040001,C0040001_d,C0040001_pd,C0040002_2010,C0040002,C0040002_d,C0040002_pd,C0040003_2010,C0040003,C0040003_d,C0040003_pd,C0040004_2010,C0040004,C0040004_d,C0040004_pd,C0040005_2010,C0040005,C0040005_d,C0040005_pd,C0040006_2010,C0040006,C0040006_d,C0040006_pd,P00010010_2010,P00010010,P00010010_d,P00010010_pd,P00010011_2010,P00010011,P00010011_d,P00010011_pd,P00010012_2010,P00010012,P00010012_d,P00010012_pd,P00010013_2010,P00010013,P00010013_d,P00010013_pd,P00010014_2010,P00010014,P00010014_d,P00010014_pd,P00010015_2010,P00010015,P00010015_d,P00010015_pd,P00010016_2010,P00010016,P00010016_d,P00010016_pd,P00010017_2010,P00010017,P00010017_d,P00010017_pd,P00010018_2010,P00010018,P00010018_d,P00010018_pd,P00010019_2010,P00010019,P00010019_d,P00010019_pd,P00010020_2010,P00010020,P00010020_d,P00010020_pd,P00010021_2010,P00010021,P00010021_d,P00010021_pd,P00010022_2010,P00010022,P00010022_d,P00010022_pd,P00010023_2010,P00010023,P00010023_d,P00010023_pd,P00010024_2010,P00010024,P00010024_d,P00010024_pd,P00010025_2010,P00010025,P00010025_d,P00010025_pd,T0050001_2010,T0050001,T0050001_d,T0050001_pd,P00050001,P00050002,P00050003,P00050004,P00050005,P00050006,P00050007,P00050008,P00050009,P00050010
31540,31540,Hogans Corner,85,86,1,1.176470588235,327,340,13,3.975535168196,275.56,278.81,3.25,1.179416461025,40,42,2,5,34,32,-2,-5.88235294118,6,10,4,66.66666666667,85,76.19,-8.81,-10.3647058824,15,23.81,8.81,58.73333333333,0.308458185907,0.308457799805,-3.86102103E-7,-0.00012517162,0.32202118311,0.322020797008,-3.86102079E-7,-0.00011989959,4.211833852699,4.211838902684,5.049985084E-6,0.000119899912,82,76,-6,-7.31707317073,75,66,-9,-12,0,0,0,,4,6,2,50,0,0,0,,0,1,1,,3,3,0,0,3,10,7,233.3333333333,85,86,1,1.176470588235,3,10,7,233.3333333333,82,76,-6,-7.31707317073,79,70,-9,-11.3924050633,73,65,-8,-10.9589041096,0,0,0,,3,4,1,33.33333333333,0,0,0,,0,1,1,,3,0,-3,-100,3,6,3,100,69,79,10,14.49275362319,67,70,3,4.477611940299,60,64,4,6.666666666667,0,0,0,,4,4,0,0,0,0,0,,0,1,1,,3,1,-2,-66.6666666667,2,9,7,350,69,79,10,14.49275362319,2,7,5,250,67,72,5,7.462686567164,65,66,1,1.538461538462,59,63,4,6.779661016949,0,0,0,,3,2,-1,-33.3333333333,0,0,0,,0,1,1,,3,0,-3,-100,2,6,4,200,78,76,-2,-2.5641025641,0,1,1,,7,9,2,28.57142857143,0,2,2,,0,1,1,,3,11,8,266.6666666667,76,71,-5,-6.57894736842,0,1,1,,6,6,0,0,0,1,1,,0,1,1,,3,5,2,66.66666666667,62,73,11,17.74193548387,0,1,1,,6,6,0,0,0,1,1,,0,1,1,,3,9,6,200,61,69,8,13.11475409836,0,1,1,,5,4,-1,-20,0,1,1,,0,1,1,,3,5,2,66.66666666667,3,7,4,133.3333333333,0,0,0,,3,1,-2,-66.6666666667,0,0,0,,0,0,0,,0,6,6,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,3,,0,0,0,0,0,0,0,0,0,0
31985,31985,Home,1377,1543,166,12.05519244735,174,171,-3,-1.72413793103,217.82,244.04,26.22,12.03746212469,737,775,38,5.156037991859,568,611,43,7.570422535211,169,164,-5,-2.95857988166,77.07,78.84,1.77,2.296613468276,22.93,21.16,-1.77,-7.7191452246,6.321708054246,6.322816939694,0.001108885448,0.017540915183,6.357721734618,6.358829461759,0.001107727141,0.017423334767,0.56645575059,0.566338856582,-0.00011689401,-0.02063603529,1312,1393,81,6.173780487805,1259,1325,66,5.242255758539,4,6,2,50,18,17,-1,-5.55555555556,12,16,4,33.33333333333,9,2,-7,-77.7777777778,10,27,17,170,65,150,85,130.7692307692,1377,1543,166,12.05519244735,43,72,29,67.44186046512,1334,1471,137,10.26986506747,1272,1360,88,6.918238993711,1232,1305,73,5.925324675325,4,4,0,0,15,14,-1,-6.66666666667,11,16,5,45.45454545455,9,2,-7,-77.7777777778,1,19,18,1800,62,111,49,79.03225806452,1116,1245,129,11.55913978495,1086,1147,61,5.616942909761,1050,1091,41,3.904761904762,3,6,3,100,11,17,6,54.54545454545,10,14,4,40,4,0,-4,-100,8,19,11,137.5,30,98,68,226.6666666667,1116,1245,129,11.55913978495,31,48,17,54.83870967742,1085,1197,112,10.32258064516,1057,1122,65,6.149479659413,1030,1079,49,4.757281553398,3,4,1,33.33333333333,10,14,4,40,9,14,5,55.55555555556,4,0,-4,-100,1,11,10,1000,28,75,47,167.8571428571,1321,1473,152,11.5064345193,25,21,-4,-16,55,62,7,12.72727272727,25,42,17,68,11,9,-2,-18.1818181818,12,91,79,658.3333333333,1291,1415,124,9.604957397366,24,16,-8,-33.3333333333,51,53,2,3.921568627451,24,40,16,66.66666666667,11,9,-2,-18.1818181818,2,53,51,2550,1077,1188,111,10.30640668524,7,11,4,57.14285714286,31,49,18,58.06451612903,18,27,9,50,4,4,0,0,10,65,55,550,1055,1153,98,9.289099526066,7,9,2,28.57142857143,29,45,16,55.1724137931,17,27,10,58.82352941176,4,4,0,0,2,35,33,1650,60,145,85,141.6666666667,19,12,-7,-36.8421052632,30,41,11,36.66666666667,7,24,17,242.8571428571,0,3,3,,1,63,62,6200,0,1,1,,0,0,0,,0,0,0,,0,0,0,,2,0,-2,-100,0,0,0,,0,0,0,,0,1,1,,1,0,-1,-100,0,0,0,,5,5,0,0,14,14,0,0,14,0,0,0,0,0
32125,32125,Hoodsport,376,419,43,11.43617021277,249,253,4,1.606425702811,356.84,397.65,40.81,11.43649815043,233,246,13,5.579399141631,171,180,9,5.263157894737,62,66,4,6.451612903226,73.39,73.17,-0.22,-0.29976836081,26.61,26.83,0.22,0.826756858324,1.053683646411,1.053684032513,3.861024329E-7,0.000036643108,1.053683646411,1.053684032513,3.861024329E-7,0.000036643108,0,0,0,,363,377,14,3.856749311295,338,333,-5,-1.47928994083,0,2,2,,10,23,13,130,3,9,6,200,5,0,-5,-100,7,10,3,42.85714285714,13,42,29,223.0769230769,376,419,43,11.43617021277,12,19,7,58.33333333333,364,400,36,9.89010989011,351,368,17,4.843304843305,334,330,-4,-1.19760479042,0,2,2,,9,23,14,155.5555555556,3,9,6,200,5,0,-5,-100,0,4,4,,13,32,19,146.1538461538,311,344,33,10.61093247588,303,314,11,3.630363036304,285,280,-5,-1.75438596491,0,0,0,,6,17,11,183.3333333333,3,9,6,200,5,0,-5,-100,4,8,4,100,8,30,22,275,311,344,33,10.61093247588,9,11,2,22.22222222222,302,333,31,10.26490066225,294,309,15,5.102040816327,281,279,-2,-0.71174377224,0,0,0,,5,17,12,240,3,9,6,200,5,0,-5,-100,0,4,4,,8,24,16,200,351,375,24,6.837606837607,4,7,3,75,18,46,28,155.5555555556,6,12,6,100,5,3,-2,-40,7,24,17,242.8571428571,347,362,15,4.322766570605,4,6,2,50,17,45,28,164.7058823529,6,11,5,83.33333333333,5,3,-2,-40,0,9,9,,293,310,17,5.80204778157,1,1,0,0,12,34,22,183.3333333333,4,11,7,175,5,1,-4,-80,4,18,14,350,289,303,14,4.844290657439,1,1,0,0,11,34,23,209.0909090909,4,11,7,175,5,1,-4,-80,0,8,8,,11,38,27,245.4545454545,4,3,-1,-25,6,21,15,250,1,1,0,0,0,2,2,,0,11,11,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,2,4,2,100,0,0,0,0,0,0,0,0,0,0
32650,32650,Humptulips,255,236,-19,-7.45098039216,273,287,14,5.128205128205,27.35,25.31,-2.04,-7.45886654479,106,101,-5,-4.71698113208,95,92,-3,-3.15789473684,11,9,-2,-18.1818181818,89.62,91.09,1.47,1.640258870788,10.38,8.91,-1.47,-14.161849711,9.323443583522,9.323435089267,-8.49425554E-6,-0.00009110642,9.485074834324,9.485075992622,1.158298772E-6,0.000012211804,1.704058783134,1.704160340742,0.000101557607,0.00595974788,238,194,-44,-18.487394958,163,154,-9,-5.52147239264,0,0,0,,4,10,6,150,0,0,0,,0,0,0,,71,30,-41,-57.7464788732,17,42,25,147.0588235294,255,236,-19,-7.45098039216,84,73,-11,-13.0952380952,171,163,-8,-4.6783625731,164,141,-23,-14.0243902439,160,131,-29,-18.125,0,0,0,,4,10,6,150,0,0,0,,0,0,0,,0,0,0,,7,22,15,214.2857142857,190,201,11,5.789473684211,184,166,-18,-9.78260869565,139,133,-6,-4.31654676259,0,0,0,,3,10,7,233.3333333333,0,0,0,,0,0,0,,42,23,-19,-45.2380952381,6,35,29,483.3333333333,190,201,11,5.789473684211,46,50,4,8.695652173913,144,151,7,4.861111111111,140,129,-11,-7.85714285714,137,119,-18,-13.1386861314,0,0,0,,3,10,7,233.3333333333,0,0,0,,0,0,0,,0,0,0,,4,22,18,450,180,195,15,8.333333333333,0,2,2,,11,26,15,136.3636363636,0,1,1,,0,1,1,,81,57,-24,-29.6296296296,167,152,-15,-8.98203592814,0,2,2,,11,24,13,118.1818181818,0,1,1,,0,1,1,,0,8,8,,145,167,22,15.1724137931,0,2,2,,7,25,18,257.1428571429,0,1,1,,0,1,1,,44,44,0,0,141,140,-1,-0.70921985816,0,2,2,,7,24,17,242.8571428571,0,1,1,,0,1,1,,0,8,8,,17,38,21,123.5294117647,0,0,0,,7,12,5,71.42857142857,0,0,0,,0,0,0,,10,25,15,150,0,0,0,,0,0,0,,0,0,0,,0,1,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,4,,0,0,0,0,0,0,0,0,0,0
33105,33105,Inchelium,409,431,22,5.378973105134,245,249,4,1.632653061224,15.48,16.31,0.83,5.361757105943,175,184,9,5.142857142857,157,163,6,3.821656050955,18,21,3,16.66666666667,89.71,88.59,-1.12,-1.24846728347,10.29,11.41,1.12,10.8843537415,26.42863943771,26.42142473249,-0.00721470523,-0.02729881439,26.46909097648,26.46187627126,-0.00721470523,-0.02725709482,0.152825568538,0.152867235705,0.000041667167,0.027264526317,386,416,30,7.772020725389,58,51,-7,-12.0689655172,0,1,1,,321,357,36,11.21495327103,0,7,7,,1,0,-1,-100,6,0,-6,-100,23,15,-8,-34.7826086957,409,431,22,5.378973105134,21,5,-16,-76.1904761905,388,426,38,9.79381443299,373,414,41,10.99195710456,58,51,-7,-12.0689655172,0,1,1,,314,355,41,13.05732484076,0,7,7,,1,0,-1,-100,0,0,0,,15,12,-3,-20,297,324,27,9.090909090909,284,309,25,8.802816901408,56,51,-5,-8.92857142857,0,1,1,,222,250,28,12.61261261261,0,7,7,,1,0,-1,-100,5,0,-5,-100,13,15,2,15.38461538462,297,324,27,9.090909090909,10,5,-5,-50,287,319,32,11.14982578397,275,307,32,11.63636363636,56,51,-5,-8.92857142857,0,1,1,,218,248,30,13.76146788991,0,7,7,,1,0,-1,-100,0,0,0,,12,12,0,0,76,63,-13,-17.1052631579,0,1,1,,341,371,30,8.797653958944,0,10,10,,1,0,-1,-100,14,1,-13,-92.8571428571,73,63,-10,-13.698630137,0,1,1,,329,366,37,11.2462006079,0,8,8,,1,0,-1,-100,0,0,0,,68,63,-5,-7.35294117647,0,1,1,,235,264,29,12.34042553191,0,10,10,,1,0,-1,-100,6,1,-5,-83.3333333333,68,63,-5,-7.35294117647,0,1,1,,230,259,29,12.60869565217,0,8,8,,1,0,-1,-100,0,0,0,,23,15,-8,-34.7826086957,0,0,0,,15,11,-4,-26.6666666667,0,1,1,,0,0,0,,3,0,-3,-100,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,2,,0,0,0,,5,1,-4,-80,0,0,0,,0,0,0,,0,0,0,,0,0,0,,10,0,0,0,0,0,10,0,0,10
33280,33280,Indianola,3500,3664,164,4.685714285714,99,103,4,4.040404040404,725.1,697.19,-27.91,-3.84912425872,1623,1681,58,3.573629081947,1384,1482,98,7.080924855491,239,199,-40,-16.7364016736,85.27,88.16,2.89,3.389234197256,14.73,11.84,-2.89,-19.6198234895,4.826940510921,5.255388055845,0.428447544924,8.876172058777,5.318114601303,6.514384622627,1.196270021323,22.49425051935,9.235868859643,19.32640824443,10.09053938479,109.2538183265,3290,3347,57,1.732522796353,3049,3031,-18,-0.59035749426,26,23,-3,-11.5384615385,142,142,0,0,44,68,24,54.54545454545,9,9,0,0,20,74,54,270,210,317,107,50.95238095238,3500,3664,164,4.685714285714,140,208,68,48.57142857143,3360,3456,96,2.857142857143,3184,3211,27,0.847989949749,2965,2951,-14,-0.47217537943,25,22,-3,-12,134,134,0,0,44,68,24,54.54545454545,9,9,0,0,7,27,20,285.7142857143,176,245,69,39.20454545455,2669,2937,268,10.0412139378,2557,2750,193,7.547907704341,2388,2504,116,4.857621440536,20,23,3,15,93,102,9,9.677419354839,34,56,22,64.70588235294,6,5,-1,-16.6666666667,16,60,44,275,112,187,75,66.96428571429,2669,2937,268,10.0412139378,92,141,49,53.26086956522,2577,2796,219,8.498253783469,2485,2650,165,6.639839034205,2332,2448,116,4.974271012007,19,22,3,15.78947368421,88,94,6,6.818181818182,34,56,22,64.70588235294,6,5,-1,-16.6666666667,6,25,19,316.6666666667,92,146,54,58.69565217391,3248,3323,75,2.309113300493,44,57,13,29.54545454545,261,270,9,3.448275862069,111,152,41,36.93693693694,25,43,18,72,47,180,133,282.9787234043,3130,3174,44,1.405750798722,40,50,10,25,236,247,11,4.661016949153,102,142,40,39.21568627451,24,41,17,70.83333333333,19,76,57,300,2492,2679,187,7.504012841091,27,32,5,18.51851851852,160,180,20,12.5,69,92,23,33.33333333333,14,26,12,85.71428571429,32,133,101,315.625,2416,2584,168,6.953642384106,24,28,4,16.66666666667,145,168,23,15.86206896552,64,90,26,40.625,14,24,10,71.42857142857,13,59,46,353.8461538462,184,284,100,54.34782608696,11,12,1,9.090909090909,96,93,-3,-3.125,41,54,13,31.70731707317,8,10,2,25,19,91,72,378.9473684211,0,4,4,,2,0,-2,-100,0,2,2,,0,5,5,,2,3,1,50,2,5,3,150,0,1,1,,2,3,1,50,1,1,0,0,0,0,0,,26,33,7,26.92307692308,0,0,0,0,0,0,0,0,0,0
33380,33380,Inglewood-Finn Hill,22707,,,,6,,,,3904.4,,,,9188,,,,8751,,,,437,,,,95.24,,,,4.76,,,,5.815744706153,,,,8.001091510849,,,,27.31310848942,,,,21679,,,,18635,,,,378,,,,104,,,,1994,,,,45,,,,523,,,,1028,,,,22707,,,,1455,,,,21252,,,,20398,,,,17874,,,,363,,,,75,,,,1974,,,,43,,,,69,,,,854,,,,17747,,,,17241,,,,14853,,,,287,,,,79,,,,1590,,,,38,,,,394,,,,506,,,,17747,,,,987,,,,16760,,,,16344,,,,14335,,,,279,,,,61,,,,1578,,,,36,,,,55,,,,416,,,,19563,,,,605,,,,290,,,,2565,,,,142,,,,706,,,,18650,,,,556,,,,239,,,,2505,,,,130,,,,122,,,,15288,,,,374,,,,219,,,,1840,,,,102,,,,497,,,,14693,,,,348,,,,185,,,,1814,,,,92,,,,92,,,,913,,,,150,,,,110,,,,416,,,,28,,,,111,,,,5,,,,17,,,,1,,,,7,,,,5,,,,1,,,,8,,,,22,,,,31,,,,1,,,,115,,,,,,,,,,,,,
33890,33890,Jamestown,361,412,51,14.12742382271,253,254,1,0.395256916996,619.58,707.11,87.53,14.1273120501,196,201,5,2.551020408163,168,190,22,13.09523809524,28,11,-17,-60.7142857143,85.71,94.53,8.82,10.29051452573,14.29,5.47,-8.82,-61.7214835549,0.582651348192,0.582650962089,-3.86103045E-7,-0.00006626657,0.582651348192,0.582650962089,-3.86103045E-7,-0.00006626657,0,0,0,,344,373,29,8.43023255814,297,317,20,6.734006734007,2,8,6,300,41,32,-9,-21.9512195122,3,3,0,0,0,0,0,,1,13,12,1200,17,39,22,129.4117647059,361,412,51,14.12742382271,14,35,21,150,347,377,30,8.64553314121,330,355,25,7.575757575758,285,307,22,7.719298245614,2,8,6,300,40,31,-9,-22.5,3,3,0,0,0,0,0,,0,6,6,,17,22,5,29.41176470588,311,354,43,13.82636655949,300,326,26,8.666666666667,262,278,16,6.106870229008,1,7,6,600,33,30,-3,-9.09090909091,3,3,0,0,0,0,0,,1,8,7,700,11,28,17,154.5454545455,311,354,43,13.82636655949,12,26,14,116.6666666667,299,328,29,9.698996655518,288,313,25,8.680555555556,252,269,17,6.746031746032,1,7,6,600,32,29,-3,-9.375,3,3,0,0,0,0,0,,0,5,5,,11,15,4,36.36363636364,313,355,42,13.41853035144,2,12,10,500,51,41,-10,-19.6078431373,12,8,-4,-33.3333333333,2,7,5,250,2,33,31,1550,301,328,27,8.970099667774,2,12,10,500,50,39,-11,-22,12,8,-4,-33.3333333333,2,5,3,150,1,11,10,1000,272,305,33,12.13235294118,1,8,7,700,40,38,-2,-5,7,4,-3,-42.8571428571,2,3,1,50,2,24,22,1100,262,283,21,8.015267175573,1,8,7,700,39,37,-2,-5.12820512821,7,4,-3,-42.8571428571,2,1,-1,-50,1,10,9,900,13,34,21,161.5384615385,0,4,4,,7,8,1,14.28571428571,4,0,-4,-100,0,2,2,,1,19,18,1800,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,0,0,0,0,,0,0,0,,4,5,1,25,0,0,0,0,0,0,0,0,0,0
34470,34470,Junction City,18,,,,345,,,,12.72,,,,6,,,,5,,,,1,,,,83.33,,,,16.67,,,,1.415501539003,,,,1.607088913153,,,,11.92139231264,,,,18,,,,6,,,,4,,,,0,,,,1,,,,0,,,,7,,,,0,,,,18,,,,6,,,,12,,,,12,,,,6,,,,4,,,,0,,,,1,,,,0,,,,1,,,,0,,,,14,,,,14,,,,6,,,,3,,,,0,,,,1,,,,0,,,,4,,,,0,,,,14,,,,4,,,,10,,,,10,,,,6,,,,3,,,,0,,,,1,,,,0,,,,0,,,,0,,,,6,,,,4,,,,0,,,,1,,,,0,,,,7,,,,6,,,,4,,,,0,,,,1,,,,0,,,,1,,,,6,,,,3,,,,0,,,,1,,,,0,,,,4,,,,6,,,,3,,,,0,,,,1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,
34890,34890,Kapowsin,333,372,39,11.71171171171,257,261,4,1.556420233463,80.83,90.29,9.46,11.70357540517,171,188,17,9.941520467836,138,148,10,7.246376811594,33,40,7,21.21212121212,80.7,78.72,-1.98,-2.45353159851,19.3,21.28,1.98,10.25906735751,4.119926038267,4.11992642437,3.861022675E-7,9.371582497E-6,5.131240376403,5.131240762506,3.861024283E-7,7.524543774E-6,19.70896438192,19.70896289891,-1.48300639E-6,-7.52452724E-6,315,339,24,7.619047619048,302,324,22,7.284768211921,1,8,7,700,5,2,-3,-60,5,5,0,0,0,0,0,,2,0,-2,-100,18,33,15,83.33333333333,333,372,39,11.71171171171,18,12,-6,-33.3333333333,315,360,45,14.28571428571,299,334,35,11.70568561873,289,320,31,10.72664359862,1,8,7,700,5,2,-3,-60,4,4,0,0,0,0,0,,0,0,0,,16,26,10,62.5,260,307,47,18.07692307692,248,288,40,16.12903225806,236,278,42,17.79661016949,1,5,4,400,5,1,-4,-80,4,4,0,0,0,0,0,,2,0,-2,-100,12,19,7,58.33333333333,260,307,47,18.07692307692,11,9,-2,-18.1818181818,249,298,49,19.67871485944,238,286,48,20.16806722689,229,276,47,20.52401746725,1,5,4,400,5,1,-4,-80,3,4,1,33.33333333333,0,0,0,,0,0,0,,11,12,1,9.090909090909,319,356,37,11.5987460815,12,18,6,50,16,19,3,18.75,9,8,-1,-11.1111111111,3,3,0,0,3,7,4,133.3333333333,304,345,41,13.48684210526,10,18,8,80,14,19,5,35.71428571429,8,6,-2,-25,3,2,-1,-33.3333333333,1,0,-1,-100,247,296,49,19.83805668016,8,8,0,0,13,11,-2,-15.3846153846,8,7,-1,-12.5,3,2,-1,-33.3333333333,3,7,4,133.3333333333,239,287,48,20.08368200837,7,8,1,14.28571428571,12,11,-1,-8.33333333333,7,6,-1,-14.2857142857,3,1,-2,-66.6666666667,1,0,-1,-100,13,30,17,130.7692307692,5,9,4,80,6,14,8,133.3333333333,0,0,0,,0,0,0,,1,6,5,500,0,0,0,,1,0,-1,-100,0,0,0,,0,0,0,,0,1,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,5,3,-2,-40,0,0,0,0,0,0,0,0,0,0
34915,34915,Kayak Point,,1883,,,,155,,,,343.99,,,,754,,,,679,,,,75,,,,90.05,,,,9.95,,,,5.474060497576,,,,5.735169815457,,,,4.552773959314,,,,1727,,,,1610,,,,8,,,,25,,,,38,,,,5,,,,41,,,,156,,,,1883,,,,106,,,,1777,,,,1663,,,,1582,,,,8,,,,20,,,,37,,,,4,,,,12,,,,114,,,,1538,,,,1428,,,,1336,,,,7,,,,15,,,,35,,,,5,,,,30,,,,110,,,,1538,,,,63,,,,1475,,,,1387,,,,1323,,,,7,,,,10,,,,35,,,,4,,,,8,,,,88,,,,1759,,,,24,,,,80,,,,75,,,,12,,,,101,,,,1691,,,,19,,,,60,,,,72,,,,11,,,,46,,,,1442,,,,11,,,,56,,,,62,,,,9,,,,71,,,,1408,,,,11,,,,46,,,,61,,,,8,,,,32,,,,146,,,,6,,,,47,,,,28,,,,2,,,,56,,,,0,,,,1,,,,2,,,,1,,,,0,,,,0,,,,0,,,,2,,,,1,,,,0,,,,10,,,0,0,0,0,0,0,0,0,0,0
34960,34960,Keller,234,229,-5,-2.13675213675,278,292,14,5.035971223022,24.59,24.07,-0.52,-2.11468076454,98,89,-9,-9.18367346939,87,83,-4,-4.59770114943,11,6,-5,-45.4545454545,88.78,93.26,4.48,5.046181572426,11.22,6.74,-4.48,-39.9286987522,9.514658755176,9.514660299584,1.544407807E-6,0.000016231878,9.514658755176,9.514660299584,1.544407807E-6,0.000016231878,0,0,0,,207,214,7,3.381642512077,22,29,7,31.81818181818,0,0,0,,183,180,-3,-1.6393442623,1,2,1,100,0,0,0,,1,3,2,200,27,15,-12,-44.4444444444,234,229,-5,-2.13675213675,12,14,2,16.66666666667,222,215,-7,-3.15315315315,200,205,5,2.5,20,29,9,45,0,0,0,,179,174,-5,-2.79329608939,1,2,1,100,0,0,0,,0,0,0,,22,10,-12,-54.5454545455,167,152,-15,-8.98203592814,150,147,-3,-2,21,25,4,19.04761904762,0,0,0,,127,120,-7,-5.51181102362,1,2,1,100,0,0,0,,1,0,-1,-100,17,5,-12,-70.5882352941,167,152,-15,-8.98203592814,8,8,0,0,159,144,-15,-9.43396226415,145,141,-4,-2.75862068966,20,25,5,25,0,0,0,,124,114,-10,-8.06451612903,1,2,1,100,0,0,0,,0,0,0,,14,3,-11,-78.5714285714,46,43,-3,-6.52173913043,0,4,4,,208,190,-18,-8.65384615385,4,5,1,25,0,2,2,,4,9,5,125,42,39,-3,-7.14285714286,0,2,2,,201,183,-18,-8.9552238806,1,5,4,400,0,0,0,,0,2,2,,37,29,-8,-21.6216216216,0,1,1,,143,123,-20,-13.986013986,2,3,1,50,0,1,1,,2,2,0,0,34,28,-6,-17.6470588235,0,0,0,,138,117,-21,-15.2173913043,1,3,2,200,0,0,0,,0,0,0,,26,7,-19,-73.0769230769,0,0,0,,24,4,-20,-83.3333333333,0,0,0,,0,0,0,,0,2,2,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,2,0,-2,-100,0,0,0,,1,8,7,700,0,0,0,0,0,0,0,0,0,0
