X,Y,OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT
1270800.96389009,222474.822551772,1568,12521,1270800.96389,222474.82255,30504,13,44536,DWNTN,2ND AVE S AND S MAIN ST,2, ,NONE,-122.331573395344,47.6000410656907
1267531.56228675,229296.014302745,1569,11335,1267531.56229,229296.01424,29650,13,39501,DWNTN,DENNY WAY AND VINE ST,1, ,NONE,-122.345365733667,47.6185624262631
1275388.67160679,230799.62416029,1570,11058,1275388.67154,230799.6241,29012,13,36324,E,MALDEN AVE E AND E REPUBLICAN ST,0, ,NONE,-122.313630715088,47.6231025276924
1264833.68874799,245648.512431487,1571,7459,1264833.68862,245648.51243,25357,13,12358,LKUN-NW,1ST AVE NW AND NW MARKET ST,1, ,NONE,-122.357615847631,47.6632379721994
1263220.00298634,198856.724479586,1572,17330,1263220.00311,198856.72461,34001,13,69452,DLRD,21ST AVE SW AND 21ST AVE SW TURN RD,0, ,NONE,-122.360395426226,47.5348962767046
1269022.70827228,266118.59750846,1573,3020,1269022.70827,266118.59757,35767,13,219318,NW,STONE AVE N AND N 125TH ST,3, ,NONE,-122.342248027211,47.7195717502227
1275344.23730275,248459.861170366,1574,6693,1275344.23737,248459.86117,25727,13,14132,NE,12TH AVE NE AND NE RAVENNA EB BV,2, ,NONE,-122.315189742647,47.6715065240637
1280723.86662026,210555.522571564,1575,14936,1280723.86668,210555.5227,32691,13,59710,SE,34TH AVE S AND LETITIA AVE S,0, ,NONE,-122.290445888851,47.5678927502093
1266201.94846138,242475.094892249,1576,8432,1266201.94846,242475.09496,27000,13,22587,LKUN,N BOWDOIN PL AND DEAD END W,0, ,NONE,-122.351810193292,47.6546139442839
1253685.95318457,212513.537037566,1577,14341,1253685.95306,212513.53691,31687,13,53112,SW,53RD AVE SW AND SW MANNING ST,0, ,NONE,-122.400108513432,47.5718033927557
1257482.29072446,234970.828708559,1578,10170,1257482.29072,234970.82871,27616,13,27452,MGNL-QA,W GARFIELD ST ACCESS RD AND W GARFIELD ST OFF RP,0, ,NONE,-122.386568538737,47.6335681442339
1255895.05833884,235570.73667717,1579,10058,1255895.05847,235570.73681,27730,13,27759,MGNL-QA,28TH AVE W AND W BLAINE ST,3, ,NONE,-122.393054125755,47.6351244460212
1253778.29782467,243990.446829796,1580,8001,1253778.29789,243990.44677,26351,13,19144,MGNL-QA,35TH AVE W AND DEAD END 2,0, ,NONE,-122.402334101493,47.6580842468004
1252718.71529558,213998.332943082,1581,13960,1252718.71517,213998.33282,30958,13,47366,SW,56TH PL SW AND SW HANFORD ST,0, ,NONE,-122.404148797555,47.575819050211
1276703.92223214,247684.673393577,1582,6896,1276703.92223,247684.67346,26009,13,15549,NE,17TH SB AVE NE AND NE 56TH ST,3, ,NONE,-122.309611682329,47.669453388529
1280285.6542678,230485.935135975,1583,11100,1280285.65433,230485.93526,29261,13,37330,CNTRL,DEWEY PL E AND E HARRISON ST,0, ,NONE,-122.293752651977,47.6224991969175
1280885.76921242,265084.631363392,1584,3161,1280885.76902,265084.63149,36610,13,227112,N,32ND AVE NE AND NE 123RD ST,0, ,NONE,-122.293982336953,47.7173651204287
1271006.88574632,206925.94483985,1585,15643,1271006.88568,206925.94471,33162,13,64651,GRDWM, 4TH AV S VI AND 4TH AVE S,1, ,NONE,-122.329513682709,47.5574330058301
1266487.75562967,193045.794489622,1586,18451,1266487.75557,193045.79443,338819,13,77853,DLRD,9TH AVE SW AND SW CAMBRIDGE ST,0, ,NONE,-122.346706946015,47.5191457250762
1273102.45010045,235795.768037409,1587,10006,1273102.45023,235795.76797,491676,13,30857,LKUN,I5 SB AND SR520 WB I5 SB RP,5, ,NONE,-122.323291937894,47.6366759002604
1283161.53299075,191901.669112459,1588,46688,1283161.53299,191901.66924,35313,13,80453,SE,M L KING JR ER WAY S AND MERTON WAY S,1, ,CITY,-122.279153718275,47.5168884974073
1268580.89585583,211477.475788504,1589,46856,1268580.89579,211477.47572,490694,13,56263,GRDWM,EAST MARGINAL WAY S AND EAST MARGINAL NB WAY S,2, ,NONE,-122.339697701336,47.5697788788154
1281206.88761276,263112.937473372,1590,3430,1281206.88774,263112.93741,36649,13,227302,N,33RD AVE NE AND NE 115TH ST,3, ,NONE,-122.292526190307,47.7119774354272
1276442.09861587,225279.036442637,1591,12063,1276442.09849,225279.03631,30178,13,41718,CNTRL,18TH AVE AND E CHERRY ST,2, ,CITY,-122.308930586504,47.6080261460241
1272829.22590818,238652.683560327,1592,9244,1272829.22604,238652.68343,28295,13,30510,LKUN,FRANKLIN AVE E AND E EDGAR ST,0, ,NONE,-122.324624497335,47.6444921213896
1275604.44709502,259644.54150182,1593,3974,1275604.44703,259644.54163,37481,13,233114,N,12TH AVE NE AND NE 102ND ST,0, ,NONE,-122.315007777031,47.7021771819533
1260005.05309504,253701.61771974,1594,5290,1260005.05297,253701.61759,23892,13,2133,BLRD,16TH AVE NW AND NW 77TH ST,0, ,NONE,-122.377863234593,47.685047122597
1282020.28166158,246576.428208441,1595,7187,1282020.28166,246576.42821,26223,13,16704,NE,37TH AVE NE AND NE 52ND ST,0, ,NONE,-122.287953204918,47.6666932247351
1283793.6236154,234808.644324392,1596,10233,1283793.62362,234808.64452,28490,13,32311,E,E BLAINE ST AND E MADISON ST,3, ,NONE,-122.279859804354,47.6345293662701
1267392.1082066,233072.712098613,1597,10600,1267392.10833,233072.7121,28858,13,35550,MGNL-QA,PROSPECT ST AND TAYLOR AVE N,2, ,NONE,-122.346232095573,47.6289066880545
1278943.49189843,225957.016731337,1598,11957,1278943.4919,225957.01673,30048,13,41308,CNTRL,26TH AVE AND E MARION ST,0, ,NONE,-122.29884442974,47.6100155146186
1266505.1604937,198493.219583213,1599,17408,1266505.16049,198493.21946,34153,13,70729,DLRD,HIGHLAND PARK WAY SW AND SW HOLDEN N ST,1, ,NONE,-122.347070130209,47.5340778462035
1276335.18840776,267591.109637961,1600,2856,1276335.18854,267591.10957,35876,13,220312,N-NW,15TH AVE NE AND NE BROCKMAN S PL,1, ,NONE,-122.312660960727,47.7239970391361
1267601.60382283,256094.570938185,1601,4752,1267601.60389,256094.57094,37455,13,232732,NW,LINDEN AVE N AND N 87TH ST,0, ,NONE,-122.347219205228,47.692019870036
1273152.4079885,240212.100713924,1602,8955,1273152.40812,240212.10078,27278,13,23729,LKUN,EASTLAKE AVE E AND E ALLISON ST,1, ,NONE,-122.323436169365,47.6487836024016
1284381.36128001,210822.688075826,1603,14870,1284381.36122,210822.68814,32627,13,59453,SE,46 UPPER AVE S AND S BRADFORD ST,0, ,NONE,-122.275653177233,47.5688139303946
1254953.13897787,200398.344705164,1604,17049,1254953.13898,200398.34458,33889,13,68703,SW,WRIGHT AVE SW AND SW LEDROIT PL,0, ,NONE,-122.393980892242,47.5386671346423
1263475.18231459,268697.164487094,1605,2724,1263475.18212,268697.16449,35612,13,218305,NW,7TH AVE NW AND DEAD END 2,0, ,NONE,-122.364989318275,47.7263390306712
1260971.70762403,255715.72722581,1606,4835,1260971.70769,255715.72729,37267,13,231743,BLRD,14TH AVE NW AND NW 85TH ST,1, ,NONE,-122.374103221902,47.6906207782163
1275629.28459904,265278.0736036,1607,3135,1275629.28466,265278.07354,36440,13,226115,N-NW,12TH AVE NE AND NE 123RD ST,0, ,NONE,-122.315347497049,47.7176198433704
1289428.45485318,188610.395189092,1608,19323,1289428.45498,188610.39525,38237,13,306317,SE,64TH AVE S AND S PRENTICE ST,3, ,NONE,-122.253551353368,47.5081869676553
1269589.64907286,256172.180026278,1609,4739,1269589.6492,256172.1799,37359,13,232343,NW,ASHWORTH AVE N AND N 88TH ST,0, ,NONE,-122.339154604231,47.6923395163583
1270635.75326593,225114.057434469,1610,12100,1270635.75327,225114.05737,29933,13,40730,DWNTN,5TH AVE AND SPRING ST,1, ,CITY,-122.33245128267,47.607266310021
1259442.84944646,215122.220112234,1611,13752,1259442.84957,215122.22018,31073,13,48333,SW,36TH AVE SW AND SW LANDER ST,0, ,NONE,-122.377003675251,47.5792725419605
1259727.07888676,204486.299845338,1612,16198,1259727.07895,204486.29978,32996,13,62712,DLRD,34TH AVE SW AND SW JUNEAU ST,0, ,NONE,-122.374989099993,47.5501357342267
1254258.58979316,252577.786294594,1613,5544,1254258.58973,252577.78629,23821,13,1306,BLRD,34TH AVE NW AND NW 73RD ST,0, ,NONE,-122.401095412639,47.6816482498396
1273760.12498112,238650.967400327,1614,9245,1273760.12498,238650.96746,28199,13,30118,NE,BROADWAY E AND E EDGAR N ST,0, ,NONE,-122.320848675114,47.6445368061773
1268832.54033609,271028.275977477,1615,2455,1268832.54046,271028.27591,35705,13,219116,NW,LENORA PL N AND ROOSEVELT WAY N,3, ,NONE,-122.34341181491,47.7330187071494
1272419.05413176,226525.348251909,1616,11861,1272419.05413,226525.34825,29899,13,40555,E,MINOR AVE AND SENECA ST,2, ,NONE,-122.325334382194,47.611229622619
1282201.13170977,198681.577471405,1617,22596,1282201.13158,198681.5776,164438,13,73862,GRDWM,39TH AVE S AND S LYON CT,0, ,NONE,-122.2835565753,47.5354227315146
1273945.92248532,238157.678695828,1618,9390,1273945.92261,238157.6785,28205,13,30126,NE,10TH AVE E AND E ROANOKE W ST,2, ,CITY,-122.320056429975,47.6431945563521
1271225.37873854,229627.305951089,1619,11284,1271225.37887,229627.30589,29153,13,36745,LKUN,JOHN ST AND YALE AVE N,0, ,NONE,-122.330417401013,47.6196684540962
1256747.0113637,242193.483243957,1620,8534,1256747.01136,242193.48318,26551,13,20702,MGNL-QA,26TH PL W AND W MANOR PL,3, ,NONE,-122.390142692049,47.6533241884661
1264799.02084395,245777.888495624,1621,7424,1264799.02084,245777.88843,25358,13,12359,LKUN-NW,NW 48TH ST AND DEAD END,0, ,NONE,-122.357766908239,47.6635907027407
1272361.9112197,205416.638534293,1622,15996,1272361.91135,205416.63834,33106,13,64307,GRDWM,7TH AVE S AND S LUCILE ST,2, ,NONE,-122.323908557557,47.5533681168362
1259499.55639052,189187.611893684,1623,19196,1259499.55639,189187.61177,38106,13,301709,SW,34TH AVE SW AND SW 106TH ST,2, ,NONE,-122.374669546225,47.5081904281351
1279958.06796348,216979.977554142,1624,13394,1279958.06803,216979.97762,31432,13,52139,SE,30TH AVE S AND S PLUM N ST,0, ,NONE,-122.294041315935,47.585462374439
1277956.72421743,264543.198082849,1625,3235,1277956.72403,264543.19815,36718,13,227532,N,22ND AVE NE AND NE 120TH ST,0, ,NONE,-122.305837052029,47.7157280439118
1282704.07852629,232651.305826187,1626,10692,1282704.0784,232651.30589,29430,13,38540,E,38TH AVE E AND E PROSPECT ST,0, ,NONE,-122.284113202376,47.628559871747
1261807.75876088,195814.370940462,1627,17942,1261807.75889,195814.37094,34847,13,76115,DLRD,26TH AVE SW AND SW CLOVERDALE ST,0, ,NONE,-122.365866070812,47.526480378921
1286598.10912228,186609.924467042,1628,19711,1286598.10925,186609.92447,38333,13,306731,SE,55TH AVE S AND S LEO ST,0, ,NONE,-122.264850711169,47.5025598768342
1273267.11909263,223826.489177153,1629,12303,1273267.1189,223826.48924,29835,13,40367,E,ALDER ST AND TERRY AVE,0, ,NONE,-122.321685268471,47.6038771324308
1285015.99123265,260349.346878543,1630,3839,1285015.9911,260349.34675,36795,13,228328,NE,DURLAND AVE NE AND NE 105TH ST,0, ,NONE,-122.276845830126,47.7045993834521
1261931.95536901,207123.769288048,1631,15591,1261931.9555,207123.76922,32944,13,62253,DLRD,SW HUDSON ST AND DEAD END 2 ,0, ,NONE,-122.366275241069,47.5574856331667
1292087.41965589,185449.048177853,1632,19944,1292087.41972,185449.04818,38437,13,317523,SE,WOODLEY AVE S AND S 115TH ST,0, ,NONE,-122.242560471086,47.4996556251676
1263991.70353113,243048.919852838,1633,8263,1263991.7036,243048.91972,26650,13,21163,LKUN-BLRD,3RD AVE NW AND NW 40TH N ST,3, ,NONE,-122.360822718707,47.6560668616958
1262805.39588191,244512.813614339,1634,7849,1262805.39601,244512.81374,26608,13,21117,LKUN-BLRD,LEARY WAY NW AND NW BRIGHT ST,1, ,NONE,-122.365753621425,47.6600146598898
1278912.7524424,247303.991089195,1635,7019,1278912.75244,247303.99122,25939,13,15314,NE,25TH AVE NE AND NE 55TH ST,1, ,CITY,-122.300618955231,47.6685257474647
1279605.11820312,260637.30559884,1636,3779,1279605.11827,260637.30553,36684,13,227339,N,27TH AVE NE AND NE 105TH PL,0, ,NONE,-122.298839889645,47.7051083278502
1261944.08100103,251655.795701653,1637,5794,1261944.08094,251655.79564,24190,13,3740,BLRD,10TH AVE NW AND NW 70TH W ST,0, ,NONE,-122.369826759308,47.6795460639301
1285202.62668884,248447.667954355,1638,6697,1285202.62662,248447.66789,26137,13,16255,NE,PRINCETON AVE NE AND UNIVERSITY N CR NE,0, ,NONE,-122.275182366408,47.6719864639636
1279568.27871507,225208.573338568,1639,12081,1279568.27859,225208.57334,30071,13,41331,CNTRL,M L KING JR WAY AND E CHERRY ST,2, ,CITY,-122.296254307977,47.6079966236474
1274519.0223899,246873.105776742,1640,7126,1274519.02239,246873.10584,25773,13,14314,NE,9TH AVE NE AND NE 53RD ST,0, ,NONE,-122.318414245309,47.6671136594134
1282084.83865365,206570.800903484,1641,15701,1282084.83872,206570.80078,33579,13,66522,SE,RAINIER AVE S AND S HUDSON ST,1, ,CITY,-122.284629531062,47.5570411197416
1275165.48895057,216166.619985312,1642,13563,1275165.48895,216166.62005,31285,13,51301,GRDWM,15TH AVE S AND S COLLEGE ST,2, ,CITY,-122.313394431018,47.5829819454365
1278201.96319367,206753.491463661,1643,15671,1278201.96307,206753.49134,33226,13,65143,GRDWM,25TH AVE S AND S HUDSON ST,0, ,NONE,-122.300366057619,47.5573400504892
1257731.13206871,259371.947901547,1644,4035,1257731.13194,259371.94797,36912,13,230144,BLRD,24TH AVE NW AND NW 98TH N ST,3, ,NONE,-122.387558103113,47.7004635802511
1275627.53035904,265939.196932271,1645,3036,1275627.5303,265939.19687,35901,13,220338,N-NW,12TH AVE NE AND NE 125TH ST,1, ,NONE,-122.315406342958,47.7194318699801
1291291.98458308,185480.106865883,1646,19933,1291291.98471,185480.10687,38435,13,317521,SE,71ST PL S AND S 115TH ST,0, ,NONE,-122.245780127487,47.4997007821006
1278720.35884221,228743.301854178,1647,11469,1278720.35871,228743.30179,29986,13,41108,CNTRL,25TH AVE AND E HOWELL ST,0, ,NONE,-122.299964111949,47.6176410469044
1254533.66044945,236358.548069984,1648,9880,1254533.66045,236358.54813,27712,13,27736,MGNL-QA,32ND AVE W AND 33RD AVE W,0, ,NONE,-122.398639782776,47.6372080023712
1280077.7120596,205497.417862386,1649,15967,1280077.71219,205497.41786,164769,13,65257,GRDWM,31ST AVE S AND DEAD END 4,0, ,NONE,-122.292674313534,47.5539949238425
1274231.35403761,229663.453215122,1650,11267,1274231.35417,229663.45309,29054,13,36367,E,11TH AVE E AND E JOHN ST,2, ,NONE,-122.318233927687,47.6199271847265
1286386.18931405,250326.038836285,1651,6137,1286386.18938,250326.03896,24867,13,7357,NE,53RD AVE NE AND NE 67TH ST,0, ,NONE,-122.270521660154,47.6771957778286
1271828.62917115,243120.059820905,1652,8247,1271828.62904,243120.05982,27227,13,23549,LKUN,EASTERN AVE N AND N 41ST ST,0, ,NONE,-122.329035075027,47.6566838347785
1257011.80509198,201944.012546748,1653,16733,1257011.80522,201944.01242,33759,13,68115,SW,42ND AVE SW AND SW HOLLY ST,0, ,NONE,-122.385774349293,47.5430178491115
1282336.99071792,191782.983032331,1654,18706,1282336.99053,191782.98303,38166,13,305506,GRDWM,40TH AVE S AND S BURNS ST,0, ,NONE,-122.282480829614,47.5165206630908
1283308.1862389,236106.575781718,1655,9928,1283308.18617,236106.57578,28514,13,32712,E,40TH AVE E AND E BOSTON ST,0, ,NONE,-122.281927447252,47.6380619687246
1275991.58571941,242865.139372647,1656,8297,1275991.58585,242865.13937,27145,13,23268,NE,15TH AVE NE AND NE CAMPUS WB PY,1, ,CITY,-122.312126425995,47.6562056498456
1253358.55555223,249146.480179071,1657,6473,1253358.55542,249146.48031,25060,13,10251,BLRD,NW 60TH ST AND DEAD END 4,0, ,NONE,-122.404464077038,47.6721930186442
1287657.06797136,195453.351676092,1658,18006,1287657.0681,195453.3518,35431,13,81534,SE,ISLAND DR S AND S CLOVERDALE ST,0, ,NONE,-122.261231046143,47.5268538057811
1281521.73542108,255690.842425779,1659,4845,1281521.73549,255690.8423,37947,13,235754,NE,35TH AVE NE AND NE 87TH ST,2, ,NONE,-122.290676618751,47.6916499128883
1281683.96607724,245450.490223289,1660,7504,1281683.96601,245450.49003,26243,13,16727,NE,36TH AVE NE AND NE 48TH ST,0, ,NONE,-122.2892314364,47.6635896001876
1280352.41362788,269759.412360191,1661,2607,1280352.4135,269759.41242,36009,13,221123,N,30TH AVE NE AND NE 140TH ST,3, ,NONE,-122.296509705103,47.7301508405841
1254811.04867372,205972.226950869,1662,15843,1254811.04874,205972.22695,32894,13,61708,SW,49TH AVE SW AND SW BRANDON ST,3, ,NONE,-122.395013918257,47.5539368410886
1277932.7727934,216359.654673502,1663,13528,1277932.77267,216359.65455,31563,13,52556,SE,RAINIER AVE S AND S WALKER ST,1, ,NONE,-122.302198578919,47.583656396736
1265774.06807695,228282.351005718,1664,11552,1265774.06801,228282.35101,29682,13,39537,DWNTN,CLAY ST AND WESTERN AVE,1, ,NONE,-122.352409321766,47.6156891374465
1270954.16830626,228356.638237789,1665,11538,1270954.16837,228356.63837,29852,13,40507,DWNTN,BOREN AVE AND HOWELL ST,1, ,CITY,-122.33141660047,47.6161711238204
1274374.60139775,209073.792906046,1666,15220,1274374.60127,209073.79291,32308,13,57336,GRDWM,13TH AVE S AND S OREGON ST,0, ,NONE,-122.31604476518,47.5634988896312
1279238.59365873,238037.229095697,1667,9418,1279238.59359,238037.22922,28347,13,31113,NE,LAKE WASHINGTON BLVD E AND E ROANOKE ST,3, ,NONE,-122.298580690779,47.6431426786464
1259771.1149188,258524.002428681,1668,4201,1259771.11505,258524.00249,36935,13,230167,BLRD,18TH AVE NW AND NW 95TH ST,0, ,NONE,-122.379206058841,47.6982520624662
1271425.92133074,270716.616201162,1669,2499,1271425.92133,270716.61614,35914,13,220510,NW,BAGLEY AVE N AND N 143RD ST,0, ,NONE,-122.332850590521,47.7323034755666
1284364.18022399,202255.803651065,1670,16664,1284364.18029,202255.80352,34395,13,73101,SE,RAINIER AVE S AND S EDDY ST,1, ,NONE,-122.275072660768,47.5453311288401
1282580.39571016,208313.27476126,1671,15339,1282580.39558,208313.27476,32729,13,59751,SE,CASCADIA AVE S AND S CONOVER WAY,0, ,NONE,-122.282755830482,47.5618428515134
1264455.6652596,205690.979846582,1672,15937,1264455.6652,205690.97972,32972,13,62451,DLRD,17TH AVE SW AND SW BRANDON ST,0, ,NONE,-122.355941566019,47.5536957713028
1258182.26966918,247389.600817278,1673,6996,1258182.26973,247389.60095,25155,13,11307,BLRD,22ND AVE NW AND BALLARD AVE NW,0, ,NONE,-122.384745441431,47.6676458206492
1256542.6702435,253733.119927779,1674,5270,1256542.67037,253733.11993,23980,13,2526,BLRD,EARL AVE NW AND NW 77TH ST,0, ,NONE,-122.391919807275,47.6849421069109
1264162.4180913,232706.560290247,1675,10685,1264162.41822,232706.56016,28602,13,34161,MGNL-QA,2ND AVE W AND W KINNEAR PL,0, ,NONE,-122.35929808831,47.6277282776107
1283902.59257552,237062.173990697,1676,9680,1283902.59258,237062.17386,28477,13,32103,E,41ST AVE E AND E MCGILVRA ST,0, ,NONE,-122.27958967344,47.6407119134161
1263469.73841059,250328.582452282,1677,6136,1263469.73854,250328.58232,25248,13,12110,BLRD-NW,6TH AVE NW AND NW 65TH E ST,2, ,NONE,-122.363527528033,47.6759915837436
1274804.45983019,207299.472648218,1678,15544,1274804.45983,207299.47278,33071,13,64114,GRDWM,14TH AVE S AND S FERDINAND S ST,0, ,NONE,-122.314165704076,47.5586581965079
1260947.4042,211968.840973005,1679,14582,1260947.40407,211968.8411,32121,13,55658,DLRD,ADMIRAL AVALON RP AND SW AVALON WAY,1, ,NONE,-122.370653775955,47.5707118746365
1272174.77445151,200866.834305644,1680,16958,1272174.77432,200866.83431,34239,13,71655,GRDWM,EAST MARGINAL WAY S AND S WILLOW ST,1, ,NONE,-122.324309300632,47.5408872685496
1266895.5999821,253725.957879767,1681,5273,1266895.59992,253725.95782,24294,13,4533,NW,FREMONT AVE N AND N 78TH ST,0, ,NONE,-122.349895806806,47.685489511388
1286634.73798631,248984.572338909,1682,6523,1286634.73799,248984.57234,26098,13,16109,NE,54TH AVE NE AND NE 62ND ST,0, ,NONE,-122.269411300496,47.6735315291983
1264217.34711535,268997.397191405,1683,2693,1264217.34712,268997.39719,35606,13,218134,NW,NORTHSHIRE RD NW AND SHERMAN RD NW,0, ,NONE,-122.361998645715,47.7272024017455
1272165.10289949,249576.792627513,1684,6363,1272165.1029,249576.79276,25815,13,14506,LKUN-NW,1ST AVE NE AND NE 63RD ST,0, ,NONE,-122.328178910442,47.674399452216
1280609.59686014,204409.346245259,1685,16225,1280609.59673,204409.34618,33623,13,66721,GRDWM,33RD AVE S AND S ORCAS ST,3, ,NONE,-122.290437317326,47.5510401484312
1275429.05074283,261972.44832021,1686,3570,1275429.05068,261972.44845,36502,13,226337,N-NW,11TH AVE NE AND NE NORTHGATE WAY,1, ,NONE,-122.315902090829,47.7085486488879
1262365.24260145,267612.963269979,1687,2851,1262365.24267,267612.96327,35670,13,218717,NW,10TH AVE NW AND NW 130TH W ST,0, ,NONE,-122.369410303688,47.7233066626445
1271040.17272234,267813.587526187,1688,2832,1271040.17285,267813.5874,35964,13,220720,NW,MERIDIAN AVE N AND N 132ND ST,3, ,NONE,-122.334187760307,47.7243257878009
1279165.93177067,255228.452921301,1689,4942,1279165.93183,255228.45305,37678,13,234344,NE,NE 85TH ST AND DEAD END 1,0, ,NONE,-122.300204596452,47.6902598127607
